id_pedido,fecha_entrega,transportista,status_envio
9265,23/02/2025,Correo Argentino,Entregado
9266,26/10/2025,Moto,ENTREGADO
9267,25/09/2025,Ocasa,devuelto
9268,06/07/2025,Correo Argentino,ENTREGADO
9269,18/06/2025,Moto,Entregado
9271,29/11/2025,Andreani,en camino
9272 ,03/05/2025,Moto,en camino
9273,09/10/2025,Andreani,devuelto
9274,13/07/2025,Correo Argentino,devuelto
9275,18/12/2025,Moto,ENTREGADO
9276,05/10/2025,Moto,Entregado
9277,15/05/2025,Ocasa,Entregado
9278,07/03/2025,Correo Argentino,ENTREGADO
9279,17/03/2025,Andreani,en camino
9280,26/05/2025,Ocasa,en camino
9281,18/06/2025,Andreani,Entregado
9282,25/03/2025,Correo Argentino,devuelto
9283,14/11/2025,Andreani,ENTREGADO
9284,16/07/2025,Ocasa,Entregado
9286 ,11/06/2025,Andreani,Entregado
9287,18/06/2025,Correo Argentino,ENTREGADO
9288,09/07/2025,Ocasa,Entregado
9289,29/11/2025,Ocasa,en camino
9290.0,05/07/2025,Andreani,devuelto
9292,12/09/2025,Ocasa,devuelto
9293,21/08/2025,Andreani,Entregado
9294,03/07/2025,Moto,devuelto
9296,03/02/2025,Andreani,devuelto
9297,22/11/2025,Ocasa,ENTREGADO
9298,14/05/2025,Correo Argentino,en camino
9299,03/06/2025,Andreani,Entregado
9300,07/04/2025,Ocasa,ENTREGADO
9302,15/10/2025,Andreani,Entregado
9303,18/07/2025,Andreani,devuelto
9304,21/09/2025,Andreani,en camino
9305,24/01/2025,Ocasa,devuelto
9306,22/03/2025,Andreani,devuelto
9307,24/06/2025,Andreani,Entregado
9308,08/01/2026,Ocasa,devuelto
9309,20/11/2025,Moto,ENTREGADO
9310,08/02/2025,Correo Argentino,en camino
9311,11/05/2025,Correo Argentino,ENTREGADO
9312 ,26/12/2025,Ocasa,devuelto
9313,28/10/2025,Ocasa,Entregado
9314,27/11/2025,Correo Argentino,devuelto
9315,14/05/2025,Ocasa,devuelto
9316,17/01/2025,Correo Argentino,en camino
9317,26/04/2025,Correo Argentino,devuelto
9318,11/01/2025,Moto,en camino
9319,07/03/2025,Moto,ENTREGADO
9320,22/05/2025,Andreani,en camino
9321,26/07/2025,Correo Argentino,ENTREGADO
9322,18/01/2025,Andreani,ENTREGADO
9323,08/12/2025,Ocasa,ENTREGADO
9324,26/02/2025,Ocasa,ENTREGADO
9325,14/04/2025,Andreani,Entregado
9326,14/04/2025,Moto,devuelto
9327,20/08/2025,Correo Argentino,Entregado
9328,28/04/2025,Andreani,devuelto
9329,21/11/2025,Correo Argentino,devuelto
9330,24/08/2025,Andreani,ENTREGADO
9331,09/10/2025,Andreani,devuelto
9332,15/12/2025,Andreani,devuelto
9333,31/10/2025,Andreani,devuelto
ID-9334,15/12/2025,Correo Argentino,en camino
9335 ,12/06/2025,Ocasa,Entregado
9336,31/12/2025,Ocasa,Entregado
9337,07/02/2025,Ocasa,en camino
9338,03/11/2025,Ocasa,ENTREGADO
9339,14/11/2025,Andreani,en camino
9340,22/10/2025,Andreani,en camino
9341,04/06/2025,Correo Argentino,Entregado
9342,05/08/2025,Correo Argentino,Entregado
9344,28/02/2025,Moto,devuelto
9345,16/03/2025,Andreani,en camino
9346,21/05/2025,Moto,en camino
9347,14/10/2025,Ocasa,ENTREGADO
9348,07/04/2025,Correo Argentino,Entregado
9349,02/12/2025,Moto,devuelto
9350,29/09/2025,Moto,en camino
9351,09/02/2025,Moto,en camino
9352.0 ,23/03/2025,Moto,devuelto
9353,22/11/2025,Ocasa,en camino
9354,17/03/2025,Ocasa,Entregado
9355.0,31/12/2025,Correo Argentino,en camino
9356,25/02/2025,Moto,Entregado
9357,15/09/2025,Andreani,Entregado
9358,20/10/2025,Andreani,Entregado
9359,22/05/2025,Ocasa,en camino
9360,18/10/2025,Correo Argentino,en camino
9361.0,09/08/2025,Ocasa,devuelto
9362,28/06/2025,Andreani,Entregado
9363 ,19/02/2025,Ocasa,ENTREGADO
9364,23/02/2025,Ocasa,en camino
9365,06/11/2025,Andreani,Entregado
9366,26/03/2025,Andreani,en camino
9367,02/05/2025,Ocasa,devuelto
9368,04/07/2025,Andreani,en camino
9369,23/09/2025,Correo Argentino,en camino
ID-9370.0,26/01/2025,Correo Argentino,devuelto
9371 ,12/06/2025,Ocasa,devuelto
9372,01/02/2025,Moto,devuelto
9373,15/04/2025,Andreani,Entregado
9374,28/08/2025,Andreani,en camino
9375,04/09/2025,Correo Argentino,en camino
9376,26/08/2025,Moto,Entregado
9377,19/06/2025,Correo Argentino,ENTREGADO
9378,29/10/2025,Ocasa,en camino
9379 ,02/06/2025,Moto,ENTREGADO
9380,09/01/2025,Correo Argentino,ENTREGADO
9381,14/08/2025,Correo Argentino,en camino
9382,09/04/2025,Correo Argentino,en camino
9383,06/08/2025,Moto,en camino
9384,02/04/2025,Andreani,devuelto
9385 ,20/09/2025,Ocasa,ENTREGADO
9386,16/05/2025,Moto,ENTREGADO
9387,30/08/2025,Moto,devuelto
9388,08/11/2025,Andreani,Entregado
9389,11/03/2025,Ocasa,Entregado
9390,23/02/2025,Moto,ENTREGADO
9391 ,03/05/2025,Moto,Entregado
9392,25/08/2025,Ocasa,en camino
9393,21/04/2025,Moto,en camino
9394,10/06/2025,Ocasa,en camino
9395,01/12/2025,Ocasa,Entregado
ID-9396,11/11/2025,Ocasa,en camino
9397,22/08/2025,Ocasa,en camino
9398,14/10/2025,Moto,devuelto
9399,24/10/2025,Correo Argentino,ENTREGADO
9400,13/05/2025,Ocasa,ENTREGADO
9401,12/09/2025,Correo Argentino,Entregado
9402 ,09/10/2025,Andreani,devuelto
9403,23/07/2025,Moto,en camino
9405,14/12/2025,Correo Argentino,Entregado
9406,09/05/2025,Correo Argentino,devuelto
9407,19/08/2025,Andreani,ENTREGADO
9408,04/06/2025,Moto,Entregado
9409,11/08/2025,Ocasa,en camino
9410.0,02/01/2026,Ocasa,ENTREGADO
9411,25/12/2025,Moto,Entregado
9412,12/12/2025,Ocasa,Entregado
9413,02/06/2025,Moto,ENTREGADO
9414,20/07/2025,Ocasa,devuelto
9415,12/09/2025,Ocasa,devuelto
9416,24/02/2025,Ocasa,devuelto
9417,20/08/2025,Ocasa,devuelto
9418,05/09/2025,Ocasa,Entregado
9419,24/09/2025,Correo Argentino,devuelto
9420,09/11/2025,Correo Argentino,en camino
9421 ,20/12/2025,Moto,Entregado
9422,18/02/2025,Andreani,ENTREGADO
9423.0,17/05/2025,Andreani,devuelto
9424,13/11/2025,Correo Argentino,Entregado
9425,19/03/2025,Correo Argentino,Entregado
9426,22/10/2025,Ocasa,devuelto
9427,03/04/2025,Andreani,ENTREGADO
9428,12/12/2025,Correo Argentino,en camino
9429,27/05/2025,Andreani,devuelto
9430,08/11/2025,Correo Argentino,devuelto
9431,01/10/2025,Andreani,Entregado
9432.0,05/06/2025,Correo Argentino,Entregado
9433,23/10/2025,Ocasa,ENTREGADO
ID-9434,12/05/2025,Andreani,ENTREGADO
9435,30/11/2025,Andreani,Entregado
9436,19/05/2025,Ocasa,en camino
9437,06/04/2025,Andreani,ENTREGADO
9438,06/01/2025,Ocasa,devuelto
9439,06/03/2025,Moto,ENTREGADO
9440,18/11/2025,Ocasa,devuelto
9441,30/11/2025,Moto,devuelto
9442 ,03/11/2025,Andreani,devuelto
ID-9443,01/08/2025,Andreani,ENTREGADO
9444 ,23/07/2025,Correo Argentino,devuelto
9445,24/04/2025,Correo Argentino,devuelto
9447,22/04/2025,Moto,en camino
9448,11/05/2025,Moto,ENTREGADO
9449,11/04/2025,Andreani,Entregado
ID-9450,19/11/2025,Moto,en camino
9451,19/11/2025,Ocasa,devuelto
9452,02/12/2025,Andreani,ENTREGADO
9453,05/03/2025,Ocasa,en camino
9454,02/01/2026,Ocasa,Entregado
9455,06/04/2025,Correo Argentino,en camino
9456,02/11/2025,Ocasa,devuelto
9457,27/04/2025,Andreani,devuelto
9458,13/01/2025,Andreani,en camino
9460,09/08/2025,Moto,en camino
9461.0,01/06/2025,Ocasa,Entregado
9462,03/12/2025,Ocasa,ENTREGADO
9463 ,25/10/2025,Andreani,en camino
9464,19/12/2025,Andreani,ENTREGADO
9465,20/11/2025,Ocasa,devuelto
9466,18/09/2025,Andreani,ENTREGADO
9467,21/09/2025,Andreani,ENTREGADO
9468,03/04/2025,Ocasa,Entregado
9470,12/01/2025,Andreani,ENTREGADO
9471,10/01/2025,Ocasa,en camino
9472,26/03/2025,Correo Argentino,ENTREGADO
9473,20/06/2025,Andreani,Entregado
9474,19/09/2025,Ocasa,en camino
9475,23/07/2025,Andreani,Entregado
9476,29/09/2025,Moto,devuelto
9477,29/10/2025,Correo Argentino,devuelto
9478,01/10/2025,Moto,en camino
9479,11/11/2025,Andreani,devuelto
9480.0,09/05/2025,Andreani,ENTREGADO
9481,08/07/2025,Correo Argentino,Entregado
9482,24/04/2025,Moto,en camino
9483,26/04/2025,Ocasa,Entregado
9484,07/12/2025,Andreani,devuelto
9485,23/06/2025,Moto,devuelto
9486,10/04/2025,Andreani,Entregado
9487,16/06/2025,Correo Argentino,ENTREGADO
9488,07/12/2025,Ocasa,devuelto
9489,21/11/2025,Ocasa,Entregado
9490,06/10/2025,Andreani,en camino
9491,06/09/2025,Moto,ENTREGADO
9493,23/08/2025,Moto,Entregado
9494.0,15/05/2025,Ocasa,en camino
9495,20/08/2025,Andreani,en camino
9496,31/12/2025,Ocasa,devuelto
9497,03/04/2025,Ocasa,ENTREGADO
9498,24/07/2025,Ocasa,devuelto
9499,01/04/2025,Ocasa,ENTREGADO
9500,17/10/2025,Correo Argentino,ENTREGADO
9501,20/08/2025,Moto,ENTREGADO
9502,22/08/2025,Ocasa,ENTREGADO
9503,24/08/2025,Ocasa,ENTREGADO
9504,23/01/2025,Ocasa,devuelto
9505,10/11/2025,Andreani,Entregado
9506,07/06/2025,Correo Argentino,devuelto
9507,18/07/2025,Correo Argentino,devuelto
9508,15/07/2025,Ocasa,Entregado
9509,29/07/2025,Ocasa,en camino
9510,13/03/2025,Andreani,en camino
ID-9511 ,01/07/2025,Andreani,en camino
9512,17/03/2025,Ocasa,Entregado
9513,30/06/2025,Andreani,devuelto
9514,07/05/2025,Andreani,devuelto
9515,24/11/2025,Moto,devuelto
9516 ,14/03/2025,Correo Argentino,ENTREGADO
9517,26/10/2025,Andreani,Entregado
9518,09/03/2025,Andreani,en camino
9519,29/11/2025,Moto,ENTREGADO
9520,08/10/2025,Ocasa,devuelto
9521,17/08/2025,Moto,devuelto
9522,13/04/2025,Ocasa,devuelto
9523,05/08/2025,Ocasa,devuelto
9524,27/01/2025,Correo Argentino,devuelto
9525,29/06/2025,Moto,Entregado
9526,21/10/2025,Ocasa,en camino
9527,14/01/2025,Andreani,ENTREGADO
9528,23/11/2025,Andreani,ENTREGADO
9529,06/04/2025,Andreani,en camino
9530,09/04/2025,Moto,devuelto
ID-9531,17/09/2025,Moto,ENTREGADO
9532,07/05/2025,Moto,ENTREGADO
9534,11/08/2025,Moto,ENTREGADO
9535.0,20/12/2025,Andreani,en camino
9536,20/02/2025,Ocasa,ENTREGADO
9537,04/09/2025,Moto,en camino
9538,27/08/2025,Correo Argentino,devuelto
9539.0,20/09/2025,Andreani,devuelto
9540 ,28/12/2025,Andreani,devuelto
9541,01/04/2025,Moto,ENTREGADO
9542,11/12/2025,Ocasa,Entregado
9543,22/12/2025,Moto,en camino
9544.0,14/12/2025,Ocasa,devuelto
9545,22/05/2025,Ocasa,en camino
9546,31/08/2025,Ocasa,devuelto
9547,11/08/2025,Andreani,en camino
9548,01/07/2025,Correo Argentino,devuelto
9549,09/12/2025,Correo Argentino,Entregado
9550,24/10/2025,Andreani,devuelto
9551,21/05/2025,Moto,devuelto
9552,28/03/2025,Ocasa,devuelto
9553,23/05/2025,Andreani,en camino
9554,20/02/2025,Ocasa,devuelto
9555,20/10/2025,Andreani,devuelto
9556,06/03/2025,Ocasa,devuelto
9557,06/12/2025,Andreani,devuelto
9558,27/07/2025,Andreani,Entregado
ID-9559,30/11/2025,Andreani,devuelto
ID-9560,12/09/2025,Correo Argentino,ENTREGADO
9561,19/06/2025,Andreani,devuelto
ID-9562,25/09/2025,Ocasa,en camino
9563,03/01/2026,Ocasa,Entregado
9564,18/04/2025,Moto,Entregado
9565,28/07/2025,Ocasa,ENTREGADO
9566,09/06/2025,Ocasa,en camino
9567,09/02/2025,Andreani,devuelto
9568,06/06/2025,Moto,Entregado
9569,28/07/2025,Andreani,ENTREGADO
9570 ,14/08/2025,Andreani,Entregado
9571,24/11/2025,Andreani,Entregado
9572,17/03/2025,Moto,Entregado
9573,06/04/2025,Correo Argentino,ENTREGADO
9574,29/07/2025,Moto,Entregado
9575,12/09/2025,Ocasa,devuelto
9576,02/02/2025,Correo Argentino,Entregado
9577 ,08/05/2025,Ocasa,Entregado
ID-9578,10/10/2025,Ocasa,devuelto
9579,13/07/2025,Andreani,devuelto
9580,29/08/2025,Andreani,devuelto
9581,16/06/2025,Correo Argentino,Entregado
9582,30/11/2025,Correo Argentino,ENTREGADO
9583,23/07/2025,Ocasa,Entregado
9584,09/10/2025,Andreani,en camino
9585,31/10/2025,Moto,Entregado
9586,14/06/2025,Andreani,ENTREGADO
9587,08/04/2025,Andreani,en camino
9588,29/05/2025,Correo Argentino,ENTREGADO
9589,17/02/2025,Ocasa,en camino
9591,16/11/2025,Andreani,devuelto
9592,09/04/2025,Ocasa,devuelto
9593,11/09/2025,Ocasa,en camino
ID-9594,01/12/2025,Andreani,en camino
9595,12/12/2025,Correo Argentino,en camino
9596.0,24/03/2025,Ocasa,Entregado
9597,27/01/2025,Andreani,Entregado
9598,14/01/2025,Moto,devuelto
9599,17/11/2025,Correo Argentino,en camino
9600,06/12/2025,Correo Argentino,Entregado
9601 ,01/01/2026,Moto,devuelto
9603,23/12/2025,Ocasa,devuelto
9604,03/04/2025,Andreani,devuelto
9605,14/06/2025,Correo Argentino,Entregado
9606,11/02/2025,Andreani,Entregado
9608,30/03/2025,Moto,en camino
ID-9609 ,25/10/2025,Ocasa,ENTREGADO
9610,30/09/2025,Moto,Entregado
ID-9611,30/12/2025,Moto,Entregado
9612,23/05/2025,Moto,devuelto
9613,30/08/2025,Ocasa,ENTREGADO
9614,05/11/2025,Correo Argentino,devuelto
9615,30/01/2025,Andreani,Entregado
9616,18/01/2025,Andreani,en camino
9617,14/09/2025,Ocasa,devuelto
9618,28/10/2025,Andreani,en camino
9619,13/01/2025,Moto,ENTREGADO
9620,17/06/2025,Ocasa,en camino
9621,03/05/2025,Ocasa,ENTREGADO
9622,14/09/2025,Moto,Entregado
ID-9623.0,19/06/2025,Moto,devuelto
9624,22/06/2025,Andreani,ENTREGADO
9625,14/05/2025,Andreani,devuelto
9627,03/04/2025,Ocasa,devuelto
9628,10/09/2025,Ocasa,en camino
9629,14/09/2025,Moto,en camino
9630,06/02/2025,Andreani,en camino
9631,11/02/2025,Moto,Entregado
9632,17/03/2025,Andreani,ENTREGADO
9633,20/04/2025,Moto,ENTREGADO
9634,29/12/2025,Correo Argentino,ENTREGADO
9635,30/01/2025,Ocasa,devuelto
9636,09/11/2025,Andreani,Entregado
9637,13/08/2025,Correo Argentino,devuelto
9638,10/12/2025,Ocasa,en camino
9639,04/09/2025,Ocasa,devuelto
9640,22/12/2025,Andreani,en camino
9641,12/01/2025,Correo Argentino,devuelto
9642,22/07/2025,Moto,en camino
9643,08/12/2025,Andreani,Entregado
9644.0 ,04/12/2025,Ocasa,Entregado
9645,06/07/2025,Andreani,en camino
9646,12/04/2025,Andreani,Entregado
9647,28/04/2025,Ocasa,ENTREGADO
9648,14/07/2025,Moto,en camino
9649,02/03/2025,Moto,ENTREGADO
9650,25/05/2025,Andreani,devuelto
9651,19/09/2025,Andreani,ENTREGADO
9652,20/09/2025,Andreani,devuelto
9653,10/02/2025,Andreani,en camino
9654.0 ,07/09/2025,Ocasa,devuelto
9655,01/04/2025,Moto,ENTREGADO
9656,03/09/2025,Correo Argentino,ENTREGADO
9657,22/06/2025,Andreani,ENTREGADO
9658,27/04/2025,Ocasa,en camino
9659,06/12/2025,Correo Argentino,Entregado
9660,05/09/2025,Andreani,en camino
9661,04/05/2025,Moto,Entregado
9663,24/07/2025,Correo Argentino,devuelto
ID-9664 ,22/04/2025,Moto,devuelto
9666,16/03/2025,Andreani,en camino
9667,02/08/2025,Andreani,devuelto
9668,09/12/2025,Andreani,ENTREGADO
9669,18/01/2025,Ocasa,ENTREGADO
9671,19/11/2025,Andreani,Entregado
9672,17/10/2025,Ocasa,devuelto
9673,21/05/2025,Correo Argentino,en camino
9674,15/03/2025,Ocasa,Entregado
9675,12/03/2025,Andreani,ENTREGADO
9676,26/04/2025,Correo Argentino,en camino
9677,08/05/2025,Correo Argentino,ENTREGADO
9678,30/01/2025,Ocasa,Entregado
9679,29/09/2025,Ocasa,Entregado
9680,08/10/2025,Moto,ENTREGADO
9681,14/03/2025,Ocasa,Entregado
9682,15/09/2025,Andreani,en camino
9683,21/08/2025,Moto,ENTREGADO
9684.0,05/08/2025,Andreani,ENTREGADO
9685,10/10/2025,Moto,ENTREGADO
ID-9686,28/11/2025,Correo Argentino,devuelto
9687,13/05/2025,Andreani,devuelto
9688,04/06/2025,Andreani,en camino
9689,30/03/2025,Andreani,ENTREGADO
9691,08/11/2025,Andreani,en camino
9692,19/07/2025,Ocasa,devuelto
9693,11/07/2025,Ocasa,ENTREGADO
9694,18/03/2025,Ocasa,Entregado
9695,07/09/2025,Andreani,en camino
9696,28/01/2025,Moto,Entregado
9697,17/03/2025,Moto,Entregado
9698,21/11/2025,Moto,Entregado
9699,28/11/2025,Andreani,en camino
ID-9700,14/05/2025,Ocasa,en camino
9701,01/01/2026,Ocasa,Entregado
9702,30/09/2025,Moto,ENTREGADO
9703,01/05/2025,Moto,en camino
9704,21/06/2025,Ocasa,en camino
9705,20/08/2025,Ocasa,Entregado
9706.0,17/02/2025,Correo Argentino,Entregado
9707 ,04/04/2025,Correo Argentino,devuelto
9708,02/09/2025,Correo Argentino,en camino
9709,29/08/2025,Moto,Entregado
9710,13/07/2025,Andreani,devuelto
9711,05/05/2025,Ocasa,en camino
9712,10/08/2025,Correo Argentino,ENTREGADO
9713.0,19/11/2025,Andreani,Entregado
9714,17/01/2025,Ocasa,en camino
9715,26/11/2025,Moto,devuelto
9716,10/04/2025,Andreani,devuelto
9717,30/08/2025,Correo Argentino,devuelto
9718.0,06/05/2025,Andreani,en camino
9719,16/12/2025,Andreani,ENTREGADO
9720,21/08/2025,Ocasa,ENTREGADO
ID-9721,04/01/2026,Ocasa,ENTREGADO
9722,20/11/2025,Ocasa,ENTREGADO
9725,18/07/2025,Correo Argentino,en camino
9726,28/02/2025,Correo Argentino,devuelto
9727 ,02/04/2025,Ocasa,devuelto
9728,25/07/2025,Correo Argentino,en camino
ID-9729,17/05/2025,Ocasa,Entregado
9730,29/08/2025,Ocasa,Entregado
9731,04/04/2025,Correo Argentino,en camino
9732,15/10/2025,Andreani,devuelto
9733,16/11/2025,Moto,en camino
ID-9734 ,15/01/2025,Moto,ENTREGADO
ID-9735,28/05/2025,Ocasa,ENTREGADO
9736,09/09/2025,Correo Argentino,Entregado
9737,10/03/2025,Andreani,Entregado
9738,21/03/2025,Ocasa,devuelto
9739,19/06/2025,Moto,devuelto
9741,05/05/2025,Ocasa,en camino
9743,05/03/2025,Ocasa,en camino
9744,26/03/2025,Andreani,ENTREGADO
9745,22/05/2025,Ocasa,en camino
9746,26/03/2025,Ocasa,Entregado
9747,19/03/2025,Ocasa,Entregado
9748,15/05/2025,Ocasa,ENTREGADO
9749.0,22/10/2025,Moto,ENTREGADO
9750,09/06/2025,Moto,Entregado
9752,03/08/2025,Correo Argentino,Entregado
9753,19/02/2025,Ocasa,devuelto
9754,31/12/2025,Andreani,devuelto
9755,30/12/2025,Ocasa,Entregado
9756,17/07/2025,Ocasa,devuelto
9757,20/06/2025,Ocasa,Entregado
9759,30/11/2025,Moto,ENTREGADO
9760,09/03/2025,Andreani,ENTREGADO
9761,24/05/2025,Correo Argentino,ENTREGADO
9762,13/09/2025,Andreani,en camino
9763,25/04/2025,Moto,devuelto
9764,20/08/2025,Correo Argentino,Entregado
9765,20/03/2025,Moto,ENTREGADO
9766,22/02/2025,Andreani,en camino
9767,13/01/2026,Correo Argentino,ENTREGADO
9768,02/07/2025,Ocasa,Entregado
9769.0,30/10/2025,Ocasa,Entregado
9770,08/10/2025,Ocasa,Entregado
9771,22/09/2025,Ocasa,ENTREGADO
ID-9772,05/07/2025,Moto,devuelto
ID-9773,02/11/2025,Correo Argentino,en camino
9774,12/10/2025,Correo Argentino,devuelto
9775,11/09/2025,Ocasa,Entregado
9776,17/07/2025,Ocasa,Entregado
9777,17/03/2025,Ocasa,ENTREGADO
ID-9778,01/04/2025,Correo Argentino,devuelto
9779,18/12/2025,Ocasa,devuelto
9781,19/12/2025,Ocasa,ENTREGADO
9782,31/03/2025,Ocasa,devuelto
9783,03/04/2025,Andreani,ENTREGADO
9784,17/04/2025,Moto,devuelto
9785,15/05/2025,Andreani,en camino
9786,02/05/2025,Correo Argentino,devuelto
9787,01/01/2026,Ocasa,ENTREGADO
9788.0,29/10/2025,Correo Argentino,en camino
9789,15/10/2025,Correo Argentino,en camino
9791,17/07/2025,Moto,ENTREGADO
9793,20/08/2025,Correo Argentino,en camino
9794,26/02/2025,Ocasa,devuelto
9795 ,27/11/2025,Correo Argentino,ENTREGADO
9796.0,14/02/2025,Ocasa,en camino
9797,22/07/2025,Andreani,en camino
9798,21/12/2025,Correo Argentino,devuelto
9799.0,25/09/2025,Ocasa,devuelto
9800,17/03/2025,Moto,Entregado
9801,15/07/2025,Moto,Entregado
9802,12/01/2025,Andreani,en camino
9803,21/01/2025,Correo Argentino,devuelto
9804,09/06/2025,Andreani,ENTREGADO
9805,24/09/2025,Moto,Entregado
9806,25/06/2025,Correo Argentino,en camino
9807,18/01/2025,Andreani,ENTREGADO
9808,29/11/2025,Andreani,ENTREGADO
9809,07/12/2025,Correo Argentino,en camino
9811,24/03/2025,Ocasa,Entregado
9812,09/05/2025,Ocasa,Entregado
ID-9813,10/01/2025,Ocasa,devuelto
9815,18/09/2025,Andreani,devuelto
9816,29/09/2025,Correo Argentino,ENTREGADO
9817,14/11/2025,Correo Argentino,en camino
9818,04/12/2025,Correo Argentino,en camino
ID-9819,12/10/2025,Ocasa,Entregado
9820,27/03/2025,Ocasa,ENTREGADO
9821,12/01/2026,Correo Argentino,ENTREGADO
9822,23/09/2025,Moto,devuelto
9823,07/01/2025,Moto,devuelto
9824,14/07/2025,Ocasa,devuelto
ID-9825,23/04/2025,Andreani,devuelto
9826,11/11/2025,Andreani,devuelto
9827.0,05/02/2025,Ocasa,en camino
9828 ,27/11/2025,Moto,en camino
9829,16/11/2025,Ocasa,Entregado
9830,25/04/2025,Andreani,en camino
9831,24/12/2025,Ocasa,en camino
9832,11/03/2025,Ocasa,devuelto
9833,26/05/2025,Correo Argentino,ENTREGADO
ID-9834,11/09/2025,Ocasa,en camino
9835,14/09/2025,Ocasa,Entregado
9836,11/10/2025,Moto,en camino
9837 ,12/05/2025,Correo Argentino,Entregado
9838,01/12/2025,Moto,devuelto
9839,19/04/2025,Andreani,devuelto
9840 ,08/02/2025,Moto,en camino
9842,05/12/2025,Ocasa,Entregado
9843,06/05/2025,Ocasa,ENTREGADO
9844,04/03/2025,Moto,Entregado
9845,25/03/2025,Moto,devuelto
9847,31/10/2025,Moto,ENTREGADO
9848,27/02/2025,Ocasa,ENTREGADO
9849 ,14/09/2025,Moto,en camino
9850,14/08/2025,Andreani,en camino
ID-9851,18/02/2025,Moto,devuelto
9852,24/05/2025,Andreani,Entregado
9853,08/01/2025,Andreani,devuelto
9854.0,01/05/2025,Ocasa,devuelto
9855,06/04/2025,Andreani,ENTREGADO
9856 ,20/03/2025,Correo Argentino,devuelto
9857,17/11/2025,Andreani,en camino
9858,26/10/2025,Andreani,Entregado
9859,14/09/2025,Andreani,ENTREGADO
9860,15/01/2025,Andreani,en camino
ID-9861,17/12/2025,Andreani,Entregado
9862,11/09/2025,Andreani,Entregado
9863,27/05/2025,Moto,Entregado
9865,05/03/2025,Moto,ENTREGADO
9866,22/12/2025,Moto,Entregado
9868,18/04/2025,Andreani,Entregado
9869,05/01/2026,Andreani,Entregado
9870,25/02/2025,Moto,en camino
ID-9871,15/04/2025,Andreani,ENTREGADO
9872,16/03/2025,Ocasa,devuelto
9873,26/04/2025,Ocasa,en camino
9875,22/12/2025,Ocasa,Entregado
9877,01/02/2025,Ocasa,ENTREGADO
9878,18/03/2025,Andreani,en camino
9879,07/06/2025,Andreani,devuelto
9880,01/05/2025,Moto,en camino
9881,03/02/2025,Andreani,devuelto
9882,09/04/2025,Correo Argentino,ENTREGADO
9883,09/07/2025,Moto,devuelto
9884,18/01/2025,Correo Argentino,en camino
9885,11/02/2025,Andreani,devuelto
9886.0,29/03/2025,Ocasa,ENTREGADO
9887,17/05/2025,Moto,Entregado
9888 ,02/11/2025,Correo Argentino,Entregado
9889,22/04/2025,Ocasa,ENTREGADO
9890,04/08/2025,Correo Argentino,en camino
9892,21/06/2025,Moto,en camino
9893,25/10/2025,Andreani,devuelto
9894,01/02/2025,Andreani,Entregado
ID-9895.0,10/10/2025,Correo Argentino,devuelto
9896,29/10/2025,Ocasa,Entregado
9897,06/10/2025,Ocasa,en camino
9898,06/02/2025,Andreani,Entregado
9899,04/07/2025,Andreani,en camino
9900,04/08/2025,Ocasa,ENTREGADO
ID-9901,18/11/2025,Andreani,Entregado
9902,20/12/2025,Andreani,en camino
9903,27/12/2025,Ocasa,en camino
9904,28/08/2025,Andreani,en camino
9905,28/07/2025,Moto,en camino
9906,22/10/2025,Andreani,devuelto
9907,27/05/2025,Ocasa,devuelto
9908,10/06/2025,Correo Argentino,en camino
9909 ,14/08/2025,Ocasa,devuelto
9910,21/06/2025,Ocasa,ENTREGADO
9911 ,21/10/2025,Moto,devuelto
9912,04/08/2025,Andreani,devuelto
9913,04/12/2025,Ocasa,devuelto
ID-9914,25/12/2025,Correo Argentino,Entregado
9915,27/03/2025,Ocasa,en camino
ID-9916,14/03/2025,Correo Argentino,devuelto
9917,10/08/2025,Ocasa,devuelto
9918,26/03/2025,Moto,ENTREGADO
9919,05/09/2025,Correo Argentino,devuelto
9920,29/12/2025,Andreani,devuelto
9921,19/08/2025,Moto,Entregado
9922,10/07/2025,Ocasa,ENTREGADO
9923,26/12/2025,Correo Argentino,devuelto
9924,21/10/2025,Ocasa,ENTREGADO
9925,23/05/2025,Moto,en camino
9926,15/08/2025,Andreani,devuelto
9927.0,25/07/2025,Moto,Entregado
9928,25/07/2025,Moto,devuelto
9929,17/08/2025,Correo Argentino,Entregado
9930,26/02/2025,Ocasa,Entregado
9931,14/10/2025,Ocasa,en camino
9932,13/02/2025,Ocasa,Entregado
9933,13/06/2025,Moto,Entregado
9934.0,28/12/2025,Andreani,ENTREGADO
9936,14/02/2025,Andreani,Entregado
9937,13/12/2025,Moto,en camino
9938,24/08/2025,Andreani,Entregado
9939,18/06/2025,Andreani,en camino
9941 ,04/01/2026,Ocasa,en camino
9942,10/07/2025,Moto,ENTREGADO
9943,28/02/2025,Ocasa,ENTREGADO
9944,03/03/2025,Ocasa,en camino
9945,15/04/2025,Ocasa,ENTREGADO
9946,22/05/2025,Correo Argentino,ENTREGADO
9948,27/05/2025,Andreani,Entregado
9949,24/06/2025,Correo Argentino,en camino
9950,27/09/2025,Ocasa,devuelto
9951,01/08/2025,Moto,Entregado
9952,04/03/2025,Andreani,devuelto
9953,18/03/2025,Ocasa,ENTREGADO
9954,25/01/2025,Andreani,Entregado
9955,30/07/2025,Ocasa,Entregado
